,OlfN,TotalN,Tokens,OAI,OSI
discourse_NN,58,7488,"['discourse_NN', 'discourse_NNS']",-7.012383724,12.57310848
talk_VB,532,68735,"['talk_VBG', 'talk_VBP', 'talk_VBD', 'talk_VB', 'talk_VBN', 'talk_VBZ']",-7.013474853,9.375807035
attendee_NN,41,5328,"['attendee_NNS', 'attendee_NN']",-7.021826362,13.07353747
again_RB,759,98799,['again_RB'],-7.024252744,8.863133395
commissioner_NN,148,19280,"['commissioner_NNS', 'commissioner_NNP', 'commissioner_NN', 'commissioner_NNPS']",-7.025364065,11.22163611
disposition_NN,35,4585,"['disposition_NN', 'disposition_NNS', 'disposition_NNP']",-7.033423002,13.30180645
await_VB,41,5394,"['await_VBP', 'await_VBD', 'await_VBG', 'await_VBZ', 'await_VB']",-7.039587802,13.07353747
nothing_NN,445,58760,"['nothing_NN', 'nothing_NNS']",-7.04488525,9.633427945
reply_NN,54,7131,"['reply_NN', 'reply_NNP', 'reply_NNS']",-7.045001187,12.67620197
brief_NN,49,6473,"['brief_NN', 'brief_NNS']",-7.045508944,12.81637963
tape_NN,114,15166,"['tape_NN', 'tape_NNS']",-7.055662993,11.59819946
accordingly_RB,81,10801,['accordingly_RB'],-7.059027266,12.09123947
first_RB,529,70698,['first_RB'],-7.06225787,9.383965559
relieve_VB,37,5015,"['relieve_VB', 'relieve_VBN', 'relieve_VBD', 'relieve_VBZ']",-7.08258062,13.22163611
